"datetime","lake","depth","variable","unit","observation"
2021-09-10 00:00:00,"Mendota",10.5,"do","MilliGM-PER-L",0.1
2021-09-10 00:00:00,"Mendota",11,"do","MilliGM-PER-L",0
2021-09-10 00:00:00,"Mendota",11.5,"do","MilliGM-PER-L",0
2021-09-10 00:00:00,"Mendota",12,"do","MilliGM-PER-L",0
2021-09-10 00:00:00,"Mendota",13,"do","MilliGM-PER-L",0
2021-09-10 00:00:00,"Mendota",14,"do","MilliGM-PER-L",0
2021-09-10 00:00:00,"Mendota",15,"do","MilliGM-PER-L",0
2021-09-10 00:00:00,"Mendota",16,"do","MilliGM-PER-L",0
2021-09-10 00:00:00,"Mendota",17,"do","MilliGM-PER-L",0
2021-09-10 00:00:00,"Mendota",18,"do","MilliGM-PER-L",0
2021-09-10 00:00:00,"Mendota",19,"do","MilliGM-PER-L",0
2021-09-10 00:00:00,"Mendota",20,"do","MilliGM-PER-L",0
2021-09-10 00:00:00,"Mendota",21,"do","MilliGM-PER-L",0
2021-09-10 00:00:00,"Mendota",22,"do","MilliGM-PER-L",0
2021-09-10 00:00:00,"Mendota",23,"do","MilliGM-PER-L",0
2021-09-10 00:00:00,"Mendota",24,"do","MilliGM-PER-L",0
2021-09-27 00:00:00,"Mendota",0,"do","MilliGM-PER-L",9.5
2021-09-27 00:00:00,"Mendota",1,"do","MilliGM-PER-L",9.9
2021-09-27 00:00:00,"Mendota",2,"do","MilliGM-PER-L",9.1
2021-09-27 00:00:00,"Mendota",3,"do","MilliGM-PER-L",8.7
2021-09-27 00:00:00,"Mendota",4,"do","MilliGM-PER-L",8.7
2021-09-27 00:00:00,"Mendota",5,"do","MilliGM-PER-L",8.7
2021-09-27 00:00:00,"Mendota",6,"do","MilliGM-PER-L",8.9
2021-09-27 00:00:00,"Mendota",7,"do","MilliGM-PER-L",8.9
2021-09-27 00:00:00,"Mendota",8,"do","MilliGM-PER-L",8.6
2021-09-27 00:00:00,"Mendota",9,"do","MilliGM-PER-L",8.4
2021-09-27 00:00:00,"Mendota",10,"do","MilliGM-PER-L",8.5
2021-09-27 00:00:00,"Mendota",11,"do","MilliGM-PER-L",8.4
2021-09-27 00:00:00,"Mendota",12,"do","MilliGM-PER-L",8.2
2021-09-27 00:00:00,"Mendota",12.5,"do","MilliGM-PER-L",8.3
2021-09-27 00:00:00,"Mendota",13,"do","MilliGM-PER-L",7.4
2021-09-27 00:00:00,"Mendota",13.5,"do","MilliGM-PER-L",0
2021-09-27 00:00:00,"Mendota",14,"do","MilliGM-PER-L",0
2021-09-27 00:00:00,"Mendota",15,"do","MilliGM-PER-L",0
2021-09-27 00:00:00,"Mendota",16,"do","MilliGM-PER-L",0
2021-09-27 00:00:00,"Mendota",17,"do","MilliGM-PER-L",0
2021-09-27 00:00:00,"Mendota",18,"do","MilliGM-PER-L",0
2021-09-27 00:00:00,"Mendota",19,"do","MilliGM-PER-L",0
2021-09-27 00:00:00,"Mendota",20,"do","MilliGM-PER-L",0
2021-09-27 00:00:00,"Mendota",21,"do","MilliGM-PER-L",0
2021-09-27 00:00:00,"Mendota",22,"do","MilliGM-PER-L",0
2021-09-27 00:00:00,"Mendota",23,"do","MilliGM-PER-L",0
2021-09-27 00:00:00,"Mendota",24,"do","MilliGM-PER-L",0
2021-09-27 00:00:00,"Mendota",24.3,"do","MilliGM-PER-L",0
2021-10-08 00:00:00,"Mendota",0,"do","MilliGM-PER-L",10.7
2021-10-08 00:00:00,"Mendota",1,"do","MilliGM-PER-L",10.4
2021-10-08 00:00:00,"Mendota",2,"do","MilliGM-PER-L",9.6
2021-10-08 00:00:00,"Mendota",3,"do","MilliGM-PER-L",9.4
2021-10-08 00:00:00,"Mendota",4,"do","MilliGM-PER-L",9.3
2021-10-08 00:00:00,"Mendota",5,"do","MilliGM-PER-L",9
2021-10-08 00:00:00,"Mendota",6,"do","MilliGM-PER-L",8.8
2021-10-08 00:00:00,"Mendota",7,"do","MilliGM-PER-L",8.5
2021-10-08 00:00:00,"Mendota",8,"do","MilliGM-PER-L",8.1
2021-10-08 00:00:00,"Mendota",9,"do","MilliGM-PER-L",6.4
2021-10-08 00:00:00,"Mendota",10,"do","MilliGM-PER-L",6
2021-10-08 00:00:00,"Mendota",11,"do","MilliGM-PER-L",5.9
2021-10-08 00:00:00,"Mendota",12,"do","MilliGM-PER-L",3
2021-10-08 00:00:00,"Mendota",13,"do","MilliGM-PER-L",0
2021-10-08 00:00:00,"Mendota",14,"do","MilliGM-PER-L",0
2021-10-08 00:00:00,"Mendota",15,"do","MilliGM-PER-L",0
2021-10-08 00:00:00,"Mendota",16,"do","MilliGM-PER-L",0
2021-10-08 00:00:00,"Mendota",17,"do","MilliGM-PER-L",0
2021-10-08 00:00:00,"Mendota",18,"do","MilliGM-PER-L",0
2021-10-08 00:00:00,"Mendota",19,"do","MilliGM-PER-L",0
2021-10-08 00:00:00,"Mendota",20,"do","MilliGM-PER-L",0
2021-10-08 00:00:00,"Mendota",21,"do","MilliGM-PER-L",0
2021-10-08 00:00:00,"Mendota",22,"do","MilliGM-PER-L",0
2021-10-08 00:00:00,"Mendota",23,"do","MilliGM-PER-L",0
2021-10-08 00:00:00,"Mendota",24,"do","MilliGM-PER-L",0
2021-10-19 00:00:00,"Mendota",0,"do","MilliGM-PER-L",8
2021-10-19 00:00:00,"Mendota",1,"do","MilliGM-PER-L",7.9
2021-10-19 00:00:00,"Mendota",2,"do","MilliGM-PER-L",7.9
2021-10-19 00:00:00,"Mendota",3,"do","MilliGM-PER-L",7.8
2021-10-19 00:00:00,"Mendota",4,"do","MilliGM-PER-L",7.9
2021-10-19 00:00:00,"Mendota",5,"do","MilliGM-PER-L",7.6
2021-10-19 00:00:00,"Mendota",6,"do","MilliGM-PER-L",7.6
2021-10-19 00:00:00,"Mendota",7,"do","MilliGM-PER-L",7.5
2021-10-19 00:00:00,"Mendota",8,"do","MilliGM-PER-L",7.6
2021-10-19 00:00:00,"Mendota",9,"do","MilliGM-PER-L",7.6
2021-10-19 00:00:00,"Mendota",10,"do","MilliGM-PER-L",7.4
2021-10-19 00:00:00,"Mendota",11,"do","MilliGM-PER-L",7.3
2021-10-19 00:00:00,"Mendota",12,"do","MilliGM-PER-L",5.2
2021-10-19 00:00:00,"Mendota",13,"do","MilliGM-PER-L",2.8
2021-10-19 00:00:00,"Mendota",14,"do","MilliGM-PER-L",0.1
2021-10-19 00:00:00,"Mendota",15,"do","MilliGM-PER-L",0.1
2021-10-19 00:00:00,"Mendota",16,"do","MilliGM-PER-L",0.1
2021-10-19 00:00:00,"Mendota",17,"do","MilliGM-PER-L",0.1
2021-10-19 00:00:00,"Mendota",18,"do","MilliGM-PER-L",0.1
2021-10-19 00:00:00,"Mendota",19,"do","MilliGM-PER-L",0.1
2021-10-19 00:00:00,"Mendota",20,"do","MilliGM-PER-L",0.1
2021-10-19 00:00:00,"Mendota",21,"do","MilliGM-PER-L",0.1
2021-10-19 00:00:00,"Mendota",22,"do","MilliGM-PER-L",0.1
2021-10-19 00:00:00,"Mendota",23,"do","MilliGM-PER-L",0.1
2021-10-19 00:00:00,"Mendota",24,"do","MilliGM-PER-L",0.1
2021-10-19 00:00:00,"Mendota",24.3,"do","MilliGM-PER-L",0.1
2021-11-04 00:00:00,"Mendota",0,"do","MilliGM-PER-L",7.2
2021-11-04 00:00:00,"Mendota",1,"do","MilliGM-PER-L",7.1
2021-11-04 00:00:00,"Mendota",2,"do","MilliGM-PER-L",7.1
2021-11-04 00:00:00,"Mendota",3,"do","MilliGM-PER-L",7
2021-11-04 00:00:00,"Mendota",4,"do","MilliGM-PER-L",7
2021-11-04 00:00:00,"Mendota",5,"do","MilliGM-PER-L",6.9
2021-11-04 00:00:00,"Mendota",6,"do","MilliGM-PER-L",6.9
2021-11-04 00:00:00,"Mendota",7,"do","MilliGM-PER-L",6.9
2021-11-04 00:00:00,"Mendota",8,"do","MilliGM-PER-L",7.1
2021-11-04 00:00:00,"Mendota",9,"do","MilliGM-PER-L",6.9
2021-11-04 00:00:00,"Mendota",10,"do","MilliGM-PER-L",7
2021-11-04 00:00:00,"Mendota",11,"do","MilliGM-PER-L",6.9
2021-11-04 00:00:00,"Mendota",12,"do","MilliGM-PER-L",6.9
2021-11-04 00:00:00,"Mendota",13,"do","MilliGM-PER-L",6.9
2021-11-04 00:00:00,"Mendota",14,"do","MilliGM-PER-L",6.8
2021-11-04 00:00:00,"Mendota",15,"do","MilliGM-PER-L",6.9
2021-11-04 00:00:00,"Mendota",16,"do","MilliGM-PER-L",7.1
2021-11-04 00:00:00,"Mendota",17,"do","MilliGM-PER-L",7.3
2021-11-04 00:00:00,"Mendota",18,"do","MilliGM-PER-L",7.6
2021-11-04 00:00:00,"Mendota",19,"do","MilliGM-PER-L",7.7
2021-11-04 00:00:00,"Mendota",20,"do","MilliGM-PER-L",7.9
2021-11-04 00:00:00,"Mendota",21,"do","MilliGM-PER-L",8
2021-11-04 00:00:00,"Mendota",22,"do","MilliGM-PER-L",8.3
2021-11-04 00:00:00,"Mendota",23,"do","MilliGM-PER-L",8.7
2021-11-04 00:00:00,"Mendota",24,"do","MilliGM-PER-L",0.1
2021-11-04 00:00:00,"Mendota",24.3,"do","MilliGM-PER-L",0.1
2022-02-08 00:00:00,"Mendota",0,"do","MilliGM-PER-L",17.1
2022-02-08 00:00:00,"Mendota",1,"do","MilliGM-PER-L",16.6
2022-02-08 00:00:00,"Mendota",2,"do","MilliGM-PER-L",17
2022-02-08 00:00:00,"Mendota",3,"do","MilliGM-PER-L",16.4
2022-02-08 00:00:00,"Mendota",4,"do","MilliGM-PER-L",16.7
2022-02-08 00:00:00,"Mendota",5,"do","MilliGM-PER-L",16.6
2022-02-08 00:00:00,"Mendota",6,"do","MilliGM-PER-L",16.6
2022-02-08 00:00:00,"Mendota",7,"do","MilliGM-PER-L",16.7
2022-02-08 00:00:00,"Mendota",8,"do","MilliGM-PER-L",16.8
2022-02-08 00:00:00,"Mendota",9,"do","MilliGM-PER-L",16.6
2022-02-08 00:00:00,"Mendota",10,"do","MilliGM-PER-L",16.5
2022-02-08 00:00:00,"Mendota",11,"do","MilliGM-PER-L",16.3
2022-02-08 00:00:00,"Mendota",12,"do","MilliGM-PER-L",15.9
2022-02-08 00:00:00,"Mendota",13,"do","MilliGM-PER-L",15.8
2022-02-08 00:00:00,"Mendota",14,"do","MilliGM-PER-L",14.7
2022-02-08 00:00:00,"Mendota",15,"do","MilliGM-PER-L",13.6
2022-02-08 00:00:00,"Mendota",16,"do","MilliGM-PER-L",13.1
2022-02-08 00:00:00,"Mendota",17,"do","MilliGM-PER-L",12
2022-02-08 00:00:00,"Mendota",18,"do","MilliGM-PER-L",11.8
2022-02-08 00:00:00,"Mendota",19,"do","MilliGM-PER-L",9.8
2022-02-08 00:00:00,"Mendota",20,"do","MilliGM-PER-L",7.2
2022-02-08 00:00:00,"Mendota",21,"do","MilliGM-PER-L",6.1
2022-02-08 00:00:00,"Mendota",22,"do","MilliGM-PER-L",1.9
2022-02-08 00:00:00,"Mendota",23,"do","MilliGM-PER-L",0.2
2022-02-08 00:00:00,"Mendota",23.6,"do","MilliGM-PER-L",0.2
2022-04-22 00:00:00,"Mendota",0,"do","MilliGM-PER-L",16.2
2022-04-22 00:00:00,"Mendota",1,"do","MilliGM-PER-L",16.2
2022-04-22 00:00:00,"Mendota",2,"do","MilliGM-PER-L",16.2
2022-04-22 00:00:00,"Mendota",3,"do","MilliGM-PER-L",16
2022-04-22 00:00:00,"Mendota",4,"do","MilliGM-PER-L",16.1
2022-04-22 00:00:00,"Mendota",5,"do","MilliGM-PER-L",16
2022-04-22 00:00:00,"Mendota",6,"do","MilliGM-PER-L",16.1
2022-04-22 00:00:00,"Mendota",7,"do","MilliGM-PER-L",16.1
2022-04-22 00:00:00,"Mendota",8,"do","MilliGM-PER-L",16
2022-04-22 00:00:00,"Mendota",9,"do","MilliGM-PER-L",15.9
2022-04-22 00:00:00,"Mendota",10,"do","MilliGM-PER-L",15.9
2022-04-22 00:00:00,"Mendota",11,"do","MilliGM-PER-L",15.8
2022-04-22 00:00:00,"Mendota",12,"do","MilliGM-PER-L",15.7
2022-04-22 00:00:00,"Mendota",13,"do","MilliGM-PER-L",15.7
2022-04-22 00:00:00,"Mendota",14,"do","MilliGM-PER-L",15.7
2022-04-22 00:00:00,"Mendota",15,"do","MilliGM-PER-L",15.8
2022-04-22 00:00:00,"Mendota",16,"do","MilliGM-PER-L",15.7
2022-04-22 00:00:00,"Mendota",17,"do","MilliGM-PER-L",15.7
2022-04-22 00:00:00,"Mendota",18,"do","MilliGM-PER-L",15.8
2022-04-22 00:00:00,"Mendota",19,"do","MilliGM-PER-L",15.9
2022-04-22 00:00:00,"Mendota",20,"do","MilliGM-PER-L",15.9
2022-04-22 00:00:00,"Mendota",21,"do","MilliGM-PER-L",15.8
2022-04-22 00:00:00,"Mendota",22,"do","MilliGM-PER-L",15.8
2022-04-22 00:00:00,"Mendota",23,"do","MilliGM-PER-L",15.7
2022-04-22 00:00:00,"Mendota",23.9,"do","MilliGM-PER-L",0.3
2022-05-16 00:00:00,"Mendota",0,"do","MilliGM-PER-L",12.3
2022-05-16 00:00:00,"Mendota",1,"do","MilliGM-PER-L",12.2
2022-05-16 00:00:00,"Mendota",2,"do","MilliGM-PER-L",12.6
2022-05-16 00:00:00,"Mendota",2.5,"do","MilliGM-PER-L",12.6
2022-05-16 00:00:00,"Mendota",3,"do","MilliGM-PER-L",12.5
2022-05-16 00:00:00,"Mendota",3.5,"do","MilliGM-PER-L",12.5
2022-05-16 00:00:00,"Mendota",4,"do","MilliGM-PER-L",11.8
2022-05-16 00:00:00,"Mendota",4.5,"do","MilliGM-PER-L",12
2022-05-16 00:00:00,"Mendota",5,"do","MilliGM-PER-L",9.9
2022-05-16 00:00:00,"Mendota",6,"do","MilliGM-PER-L",10.4
2022-05-16 00:00:00,"Mendota",7,"do","MilliGM-PER-L",10.4
2022-05-16 00:00:00,"Mendota",8,"do","MilliGM-PER-L",10.5
2022-05-16 00:00:00,"Mendota",9,"do","MilliGM-PER-L",10.9
2022-05-16 00:00:00,"Mendota",10,"do","MilliGM-PER-L",10.7
2022-05-16 00:00:00,"Mendota",11,"do","MilliGM-PER-L",10.6
2022-05-16 00:00:00,"Mendota",12,"do","MilliGM-PER-L",10.2
2022-05-16 00:00:00,"Mendota",13,"do","MilliGM-PER-L",10.3
2022-05-16 00:00:00,"Mendota",14,"do","MilliGM-PER-L",10.1
2022-05-16 00:00:00,"Mendota",15,"do","MilliGM-PER-L",10.1
2022-05-16 00:00:00,"Mendota",16,"do","MilliGM-PER-L",10.3
2022-05-16 00:00:00,"Mendota",17,"do","MilliGM-PER-L",10.4
2022-05-16 00:00:00,"Mendota",18,"do","MilliGM-PER-L",10.4
2022-05-16 00:00:00,"Mendota",19,"do","MilliGM-PER-L",10.3
2022-05-16 00:00:00,"Mendota",20,"do","MilliGM-PER-L",10.1
2022-05-16 00:00:00,"Mendota",21,"do","MilliGM-PER-L",8.8
2022-05-16 00:00:00,"Mendota",22,"do","MilliGM-PER-L",6.6
2022-05-16 00:00:00,"Mendota",23,"do","MilliGM-PER-L",5.9
2022-05-16 00:00:00,"Mendota",24.3,"do","MilliGM-PER-L",0.1
2022-06-14 00:00:00,"Mendota",0,"do","MilliGM-PER-L",12.2
2022-06-14 00:00:00,"Mendota",1,"do","MilliGM-PER-L",12
2022-06-14 00:00:00,"Mendota",2,"do","MilliGM-PER-L",11.9
2022-06-14 00:00:00,"Mendota",3,"do","MilliGM-PER-L",12.1
2022-06-14 00:00:00,"Mendota",4,"do","MilliGM-PER-L",11.8
2022-06-14 00:00:00,"Mendota",5,"do","MilliGM-PER-L",11.6
2022-06-14 00:00:00,"Mendota",6,"do","MilliGM-PER-L",10.9
2022-06-14 00:00:00,"Mendota",7,"do","MilliGM-PER-L",10.5
2022-06-14 00:00:00,"Mendota",8,"do","MilliGM-PER-L",8.8
2022-06-14 00:00:00,"Mendota",9,"do","MilliGM-PER-L",7.2
2022-06-14 00:00:00,"Mendota",10,"do","MilliGM-PER-L",6.4
2022-06-14 00:00:00,"Mendota",11,"do","MilliGM-PER-L",5.5
2022-06-14 00:00:00,"Mendota",12,"do","MilliGM-PER-L",4.1
2022-06-14 00:00:00,"Mendota",13,"do","MilliGM-PER-L",3.1
2022-06-14 00:00:00,"Mendota",14,"do","MilliGM-PER-L",3.6
2022-06-14 00:00:00,"Mendota",15,"do","MilliGM-PER-L",1.9
2022-06-14 00:00:00,"Mendota",16,"do","MilliGM-PER-L",0.6
2022-06-14 00:00:00,"Mendota",17,"do","MilliGM-PER-L",0.3
2022-06-14 00:00:00,"Mendota",18,"do","MilliGM-PER-L",0.2
2022-06-14 00:00:00,"Mendota",19,"do","MilliGM-PER-L",0.2
2022-06-14 00:00:00,"Mendota",20,"do","MilliGM-PER-L",0.2
2022-06-14 00:00:00,"Mendota",21,"do","MilliGM-PER-L",0.2
2022-06-14 00:00:00,"Mendota",22,"do","MilliGM-PER-L",0.2
2022-06-14 00:00:00,"Mendota",23,"do","MilliGM-PER-L",0.3
2022-06-14 00:00:00,"Mendota",24,"do","MilliGM-PER-L",0.3
2022-06-14 00:00:00,"Mendota",24.7,"do","MilliGM-PER-L",0.4
2022-06-28 00:00:00,"Mendota",0,"do","MilliGM-PER-L",11.5
2022-06-28 00:00:00,"Mendota",1,"do","MilliGM-PER-L",11.3
2022-06-28 00:00:00,"Mendota",2,"do","MilliGM-PER-L",11.2
2022-06-28 00:00:00,"Mendota",3,"do","MilliGM-PER-L",10.9
2022-06-28 00:00:00,"Mendota",4,"do","MilliGM-PER-L",10.9
2022-06-28 00:00:00,"Mendota",5,"do","MilliGM-PER-L",10.6
2022-06-28 00:00:00,"Mendota",6,"do","MilliGM-PER-L",10.2
2022-06-28 00:00:00,"Mendota",7,"do","MilliGM-PER-L",9.6
2022-06-28 00:00:00,"Mendota",8,"do","MilliGM-PER-L",5.3
2022-06-28 00:00:00,"Mendota",9,"do","MilliGM-PER-L",4.3
2022-06-28 00:00:00,"Mendota",10,"do","MilliGM-PER-L",2.6
2022-06-28 00:00:00,"Mendota",11,"do","MilliGM-PER-L",2.1
2022-06-28 00:00:00,"Mendota",12,"do","MilliGM-PER-L",1.9
2022-06-28 00:00:00,"Mendota",13,"do","MilliGM-PER-L",1.3
2022-06-28 00:00:00,"Mendota",14,"do","MilliGM-PER-L",0.4
2022-06-28 00:00:00,"Mendota",15,"do","MilliGM-PER-L",0.2
2022-06-28 00:00:00,"Mendota",16,"do","MilliGM-PER-L",0.2
2022-06-28 00:00:00,"Mendota",17,"do","MilliGM-PER-L",0.2
2022-06-28 00:00:00,"Mendota",18,"do","MilliGM-PER-L",0.3
2022-06-28 00:00:00,"Mendota",19,"do","MilliGM-PER-L",0.4
2022-06-28 00:00:00,"Mendota",20,"do","MilliGM-PER-L",0.4
2022-06-28 00:00:00,"Mendota",21,"do","MilliGM-PER-L",0.4
2022-06-28 00:00:00,"Mendota",22,"do","MilliGM-PER-L",0.4
2022-06-28 00:00:00,"Mendota",23,"do","MilliGM-PER-L",0.5
2022-06-28 00:00:00,"Mendota",24,"do","MilliGM-PER-L",0.6
2022-06-28 00:00:00,"Mendota",24.3,"do","MilliGM-PER-L",0.6
2022-07-13 00:00:00,"Mendota",0,"do","MilliGM-PER-L",10.6
2022-07-13 00:00:00,"Mendota",1,"do","MilliGM-PER-L",10.7
2022-07-13 00:00:00,"Mendota",2,"do","MilliGM-PER-L",10.6
2022-07-13 00:00:00,"Mendota",3,"do","MilliGM-PER-L",10.5
2022-07-13 00:00:00,"Mendota",4,"do","MilliGM-PER-L",10.4
2022-07-13 00:00:00,"Mendota",5,"do","MilliGM-PER-L",9.9
2022-07-13 00:00:00,"Mendota",6,"do","MilliGM-PER-L",9.2
2022-07-13 00:00:00,"Mendota",7,"do","MilliGM-PER-L",8.3
2022-07-13 00:00:00,"Mendota",7.5,"do","MilliGM-PER-L",4.7
2022-07-13 00:00:00,"Mendota",8,"do","MilliGM-PER-L",0.6
2022-07-13 00:00:00,"Mendota",9,"do","MilliGM-PER-L",0.1
2022-07-13 00:00:00,"Mendota",10,"do","MilliGM-PER-L",0.1
2022-07-13 00:00:00,"Mendota",11,"do","MilliGM-PER-L",0.1
2022-07-13 00:00:00,"Mendota",12,"do","MilliGM-PER-L",0.2
2022-07-13 00:00:00,"Mendota",13,"do","MilliGM-PER-L",0.2
2022-07-13 00:00:00,"Mendota",14,"do","MilliGM-PER-L",0.3
2022-07-13 00:00:00,"Mendota",15,"do","MilliGM-PER-L",0.3
2022-07-13 00:00:00,"Mendota",16,"do","MilliGM-PER-L",0.3
2022-07-13 00:00:00,"Mendota",17,"do","MilliGM-PER-L",0.4
2022-07-13 00:00:00,"Mendota",18,"do","MilliGM-PER-L",0.4
2022-07-13 00:00:00,"Mendota",19,"do","MilliGM-PER-L",0.4
2022-07-13 00:00:00,"Mendota",20,"do","MilliGM-PER-L",0.5
2022-07-13 00:00:00,"Mendota",21,"do","MilliGM-PER-L",0.5
2022-07-13 00:00:00,"Mendota",22,"do","MilliGM-PER-L",0.6
2022-07-13 00:00:00,"Mendota",23,"do","MilliGM-PER-L",0.7
2022-07-13 00:00:00,"Mendota",24,"do","MilliGM-PER-L",0.9
2022-07-13 00:00:00,"Mendota",24.1,"do","MilliGM-PER-L",11
2022-07-25 00:00:00,"Mendota",0,"do","MilliGM-PER-L",10.1
2022-07-25 00:00:00,"Mendota",1,"do","MilliGM-PER-L",10
2022-07-25 00:00:00,"Mendota",2,"do","MilliGM-PER-L",10
2022-07-25 00:00:00,"Mendota",3,"do","MilliGM-PER-L",9.1
2022-07-25 00:00:00,"Mendota",4,"do","MilliGM-PER-L",9.5
2022-07-25 00:00:00,"Mendota",5,"do","MilliGM-PER-L",9.1
2022-07-25 00:00:00,"Mendota",6,"do","MilliGM-PER-L",8.8
2022-07-25 00:00:00,"Mendota",7,"do","MilliGM-PER-L",9
2022-07-25 00:00:00,"Mendota",8,"do","MilliGM-PER-L",8.8
2022-07-25 00:00:00,"Mendota",8.5,"do","MilliGM-PER-L",8
2022-07-25 00:00:00,"Mendota",9,"do","MilliGM-PER-L",4.5
2022-07-25 00:00:00,"Mendota",9.5,"do","MilliGM-PER-L",0.4
2022-07-25 00:00:00,"Mendota",10,"do","MilliGM-PER-L",0
2022-07-25 00:00:00,"Mendota",10.5,"do","MilliGM-PER-L",0
2022-07-25 00:00:00,"Mendota",11,"do","MilliGM-PER-L",0
2022-07-25 00:00:00,"Mendota",12,"do","MilliGM-PER-L",0
2022-07-25 00:00:00,"Mendota",13,"do","MilliGM-PER-L",0
2022-07-25 00:00:00,"Mendota",14,"do","MilliGM-PER-L",0
2022-07-25 00:00:00,"Mendota",15,"do","MilliGM-PER-L",0
2022-07-25 00:00:00,"Mendota",16,"do","MilliGM-PER-L",0.1
2022-07-25 00:00:00,"Mendota",17,"do","MilliGM-PER-L",0.1
2022-07-25 00:00:00,"Mendota",18,"do","MilliGM-PER-L",0.1
2022-07-25 00:00:00,"Mendota",19,"do","MilliGM-PER-L",0.1
2022-07-25 00:00:00,"Mendota",20,"do","MilliGM-PER-L",0.1
2022-07-25 00:00:00,"Mendota",21,"do","MilliGM-PER-L",0.1
2022-07-25 00:00:00,"Mendota",22,"do","MilliGM-PER-L",0.1
2022-07-25 00:00:00,"Mendota",23,"do","MilliGM-PER-L",0.1
2022-07-25 00:00:00,"Mendota",24,"do","MilliGM-PER-L",0.1
2022-07-25 00:00:00,"Mendota",24.1,"do","MilliGM-PER-L",0.1
2022-08-09 00:00:00,"Mendota",0,"do","MilliGM-PER-L",9
2022-08-09 00:00:00,"Mendota",1,"do","MilliGM-PER-L",9.4
2022-08-09 00:00:00,"Mendota",2,"do","MilliGM-PER-L",9.4
2022-08-09 00:00:00,"Mendota",3,"do","MilliGM-PER-L",8.9
2022-08-09 00:00:00,"Mendota",4,"do","MilliGM-PER-L",8.8
2022-08-09 00:00:00,"Mendota",5,"do","MilliGM-PER-L",8.2
2022-08-09 00:00:00,"Mendota",6,"do","MilliGM-PER-L",8.3
2022-08-09 00:00:00,"Mendota",7,"do","MilliGM-PER-L",8.6
2022-08-09 00:00:00,"Mendota",8,"do","MilliGM-PER-L",8.1
2022-08-09 00:00:00,"Mendota",8.5,"do","MilliGM-PER-L",7.1
2022-08-09 00:00:00,"Mendota",9,"do","MilliGM-PER-L",4.1
2022-08-09 00:00:00,"Mendota",9.5,"do","MilliGM-PER-L",0
2022-08-09 00:00:00,"Mendota",10,"do","MilliGM-PER-L",0
2022-08-09 00:00:00,"Mendota",11,"do","MilliGM-PER-L",0
2022-08-09 00:00:00,"Mendota",12,"do","MilliGM-PER-L",0
2022-08-09 00:00:00,"Mendota",13,"do","MilliGM-PER-L",0
2022-08-09 00:00:00,"Mendota",14,"do","MilliGM-PER-L",0
2022-08-09 00:00:00,"Mendota",15,"do","MilliGM-PER-L",0
2022-08-09 00:00:00,"Mendota",16,"do","MilliGM-PER-L",0
2022-08-09 00:00:00,"Mendota",17,"do","MilliGM-PER-L",0
2022-08-09 00:00:00,"Mendota",18,"do","MilliGM-PER-L",0
2022-08-09 00:00:00,"Mendota",19,"do","MilliGM-PER-L",0
2022-08-09 00:00:00,"Mendota",20,"do","MilliGM-PER-L",0
2022-08-09 00:00:00,"Mendota",21,"do","MilliGM-PER-L",0
2022-08-09 00:00:00,"Mendota",22,"do","MilliGM-PER-L",0
2022-08-09 00:00:00,"Mendota",23,"do","MilliGM-PER-L",0
2022-08-09 00:00:00,"Mendota",24,"do","MilliGM-PER-L",0
2022-08-09 00:00:00,"Mendota",24.3,"do","MilliGM-PER-L",0
2022-08-25 00:00:00,"Mendota",0,"do","MilliGM-PER-L",10.8
2022-08-25 00:00:00,"Mendota",1,"do","MilliGM-PER-L",10.9
2022-08-25 00:00:00,"Mendota",2,"do","MilliGM-PER-L",10.7
2022-08-25 00:00:00,"Mendota",3,"do","MilliGM-PER-L",10.7
2022-08-25 00:00:00,"Mendota",4,"do","MilliGM-PER-L",10.5
2022-08-25 00:00:00,"Mendota",5,"do","MilliGM-PER-L",10.3
2022-08-25 00:00:00,"Mendota",6,"do","MilliGM-PER-L",10
2022-08-25 00:00:00,"Mendota",7,"do","MilliGM-PER-L",9.9
2022-08-25 00:00:00,"Mendota",8,"do","MilliGM-PER-L",6.8
2022-08-25 00:00:00,"Mendota",9,"do","MilliGM-PER-L",2.8
2022-08-25 00:00:00,"Mendota",10,"do","MilliGM-PER-L",0
2022-08-25 00:00:00,"Mendota",11,"do","MilliGM-PER-L",0
2022-08-25 00:00:00,"Mendota",12,"do","MilliGM-PER-L",0
2022-08-25 00:00:00,"Mendota",13,"do","MilliGM-PER-L",0
2022-08-25 00:00:00,"Mendota",14,"do","MilliGM-PER-L",0
2022-08-25 00:00:00,"Mendota",15,"do","MilliGM-PER-L",0
2022-08-25 00:00:00,"Mendota",16,"do","MilliGM-PER-L",0
2022-08-25 00:00:00,"Mendota",17,"do","MilliGM-PER-L",0
2022-08-25 00:00:00,"Mendota",18,"do","MilliGM-PER-L",0
2022-08-25 00:00:00,"Mendota",19,"do","MilliGM-PER-L",0
2022-08-25 00:00:00,"Mendota",20,"do","MilliGM-PER-L",0.1
2022-08-25 00:00:00,"Mendota",21,"do","MilliGM-PER-L",0.1
2022-08-25 00:00:00,"Mendota",22,"do","MilliGM-PER-L",0.1
2022-08-25 00:00:00,"Mendota",23,"do","MilliGM-PER-L",0.1
2022-08-25 00:00:00,"Mendota",24,"do","MilliGM-PER-L",0.1
2022-08-25 00:00:00,"Mendota",24.2,"do","MilliGM-PER-L",0.1
2022-09-06 00:00:00,"Mendota",0,"do","MilliGM-PER-L",8.7
